nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
张佑童,#新冠病毒可存活5天由飞沫等传播#只能祈祷到时复工后，运气好点 ?,02月03日 22:55,前置双摄vivo X9,0,0,0,2
坚持自我的小半,#新冠病毒可存活5天由飞沫等传播#忍不住要口吐芬芳了 这到底什么sb玩意儿你赶快给lz灭绝好吧！现在你也是领略了全中国的大好河山了 赶紧自己毙了自己行不行啊 ?,02月03日 22:50,iPhone客户端,0,0,0,0
永霖info,#新冠病毒可存活5天由飞沫等传播#这次事儿大了。 2济南 ?,02月03日 22:56,Android,0,0,0,0
大家一起微博,我在看：【国家卫健委蒋荣猛：新冠病毒适宜环境中可存活5天】#跟新浪看热点# O国家卫健委蒋荣猛：新冠病毒适宜环境中可存活5天 ?,02月03日 22:46,新浪新闻客户端,0,0,0,0
达州应急,【#适量饮酒防新冠肺炎靠谱吗#？曾光：我难以评论】日前，某市“冠状病毒肺炎”防控指挥部给市民发布了10条建议，其中第6条说：“加强营养摄入，尽量不吃生冷食品，不吃野生动物。可适当补充维生素C，可适量饮酒。对此，海军军医大学长征医院感染科主任医师缪晓辉、中国疾病预防控制中心营养与健康所科 ?  展开全文c,02月03日 22:49,国内综艺 · 视频社区,0,0,0,0
布布少侠,#新冠病毒可存活5天由飞沫等传播#？？？？？？这病毒？？？……? ?? ? 手机.jpg. ?,02月03日 22:47,戴好口罩的Android,0,0,0,1
浅秋非梦,人类如果不懂得敬畏自然，最终必将得到残酷的惩戒。#华南海鲜市场存在大量新冠病毒# ?,02月03日 22:48,iPhone客户端,0,0,0,0
海风若雨萧萧,国家卫生健康委专家组成员，北京地坛医院感染二科主任医师蒋荣猛表示，各地发现了一些无症状的感染者，他没有任何临床症状，但可以检测到新冠病毒核酸。作为呼吸道传染病，排出病原体，需要有症状才可以传染，比如说咳嗽，他可以把病毒排出来，如果没有症状，通常认为它的传染性即便有，也是非常弱的， ?  展开全文c,02月03日 22:49,搜狗高速浏览器,0,1,2,9
瑾殇墨小陌,《人体对新冠病毒能否自愈？邱海波：有自身把病毒清掉的情况》2月3日晚，湖北省人民政府召开新闻发布会，通报新型冠状病毒感染的肺炎疫情防控工作。O网页链接 ?,02月03日 22:47,百度App,0,0,0,0
宇航员不爱喝水,#新冠病毒可存活5天由飞沫等传播#这个病毒这么顽强！？没了宿主还能活五天，太强了！！ ?,02月03日 22:56,联想Z6 Pro·一录精彩,0,0,0,0
无聊的门门,#新冠病毒可存活5天由飞沫等传播#“病毒可以自我关闭，进入假死状态，然而，只要接触到新的生命体，它们就会行动起来，开始繁殖”。—《血疫?埃博拉的故事》  推荐没事的朋友可以看一看这本书，除了可以认识一下恐怖的埃博拉病毒，也可以对“病毒”本身有一些基础的必要的认识。 ?,02月03日 22:51,HUAWEI nova 3,0,1,0,1
开心奋斗的宏,#新冠病毒可存活5天由飞沫等传播#那我今天的操作是对的拿快递，先拿84消毒液喷一下快递然后再接过手外出需要进入封闭场所首先推开门，用面纸包裹门把手然后随身携带消毒喷雾哪里不顺眼喷哪里 ?,02月03日 22:54,HUAWEI nova 3e,0,0,0,0
诺一的爸爸,//分享网易新闻:《卫健委专家：新冠病毒在适宜环境中 可存活5天》 O卫健委专家蒋荣猛:新冠病毒在适宜环境中可存活5天 @网易新闻客户端 #网易新闻# ?,02月03日 22:53,iPhone客户端,0,0,0,0
马克八十五,#疫情播报#【急寻星梦邮轮世界梦号所有人员】#新冠肺炎最新动态# 【急求扩散！#急寻星梦邮轮世界梦号所有人员#】2月3日，广东省疾控中心传防所通报，根据最新调查，最新接报的数名新型冠状病毒感染者曾乘坐编号“WD05200119”的“星梦游轮-世界梦号”游轮。该游轮1月19日22:00由南沙码头（广州市南沙 ?  展开全文c,02月03日 22:50,微博 weibo.com,0,0,0,0
oceanniar,//@梦醒月已残:感觉现在气氛太紧张，就拿河北来说，一个省百十人的病例，按比例来说连胡椒面都算不上，但所有小村庄都封村了，街上除了超市小卖店，所有的营业场所都大门紧闭。重视病毒本身没有错，但过度反应对社会造成的伤害比病毒本身带来的伤害要大的多,02月02日 23:28,深度报道 · 视频社区,0,2032,5653,37721
四川共青团,【#新型冠状病毒在适宜环境可存活5天#】国家卫生健康委专家组成员蒋荣猛表示，病毒从人体出来后会很快沉降，不会在空气中飘移。从这个意义讲，空气中不会有病毒。但病毒可能落在物体上，人可以通过手来接触到病毒。病毒在光滑的物体表面能存活数小时，温度湿度合适的环境能存活1天，有发现可达到5天。 ?  展开全文c,02月03日 22:50,HUAWEI Mate30 Pro 5G,0,8,3,9
不是春天也在困困困困,#新冠病毒可存活5天由飞沫等传播#…我叼前几个小时才听到有人在我家门口旁边吐痰 不要让我逮到你，狗贼。 ?,02月03日 22:56,iPad mini4,0,0,0,0
小糖殷,#新冠病毒可存活5天由飞沫等传播#不要恐慌，只要我不出门，病毒就找不到我 ?,02月03日 22:46,荣耀V30 PRO 5G,0,0,6,15
又一次不知道叫什么才好,#新冠病毒可存活5天由飞沫等传播#我8点半听到消息说是4天，我还跟我爸妈说，可能別人说错了把48小时说成4天了… ?,02月03日 22:49,iPhone客户端,0,0,7,2
